data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2015-07-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.61,24.45,13.0,76.3,6.23,2.96,13.03,0.98,3.87
2015-07-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.77,18.38,12.57,87.01,6.12,2.9,12.49,0.32,2.68
2015-07-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.94,22.33,13.86,86.67,9.05,4.19,14.49,0.59,2.02
2015-07-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.52,26.66,13.73,75.45,14.8,6.69,14.3,3.87,1.46
2015-07-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.47,21.64,13.11,88.07,4.07,2.07,14.37,10.75,1.94
2015-07-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.51,24.27,12.25,81.69,14.49,6.42,12.81,0.13,1.38
2015-07-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.74,24.51,12.58,76.52,16.64,7.18,11.56,0.04,1.23
2015-07-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.19,24.56,10.44,72.07,16.36,7.09,9.54,0.03,1.54
2015-07-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.4,24.72,10.25,76.72,17.06,7.46,11.05,0.04,1.42
2015-07-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.57,27.39,10.71,76.52,16.51,7.24,12.25,0.02,1.35
2015-07-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.08,27.36,13.77,78.12,16.49,7.28,14.32,0.02,1.27
2015-08-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.19,27.41,13.6,68.15,17.71,7.87,12.04,0.0,1.19
2015-08-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.45,27.84,12.22,63.26,18.04,8.0,11.43,0.0,1.68
2015-08-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.99,28.72,14.18,54.74,18.35,8.17,10.66,0.01,2.32
2015-08-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.5,28.08,15.28,61.2,17.46,7.82,11.71,0.02,1.28
2015-08-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.39,28.61,13.32,67.78,16.01,7.14,11.71,0.0,1.25
2015-08-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.45,28.02,12.67,67.68,14.75,6.57,11.81,0.0,1.31
2015-08-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.59,29.75,13.7,58.95,17.89,7.92,10.89,0.01,1.43
2015-08-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.7,28.02,13.9,67.74,17.81,7.97,12.43,0.0,1.97
2015-08-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.54,27.53,14.21,76.68,16.79,7.45,14.58,0.02,2.34
2015-08-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.02,28.95,14.42,73.24,18.05,8.05,13.81,0.02,1.79
2015-08-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.56,28.88,14.31,73.3,18.51,8.26,13.27,0.01,1.89
2015-08-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.83,27.81,12.8,71.09,18.84,8.31,12.06,0.02,1.6
2015-08-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.3,29.22,12.45,67.43,19.47,8.62,11.31,0.01,1.45
2015-08-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.31,28.47,12.46,68.88,19.16,8.53,11.95,0.01,1.26
2015-08-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.71,28.85,14.11,60.06,17.67,7.91,11.56,0.0,1.9
2015-08-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.1,28.59,14.21,63.96,16.47,7.38,11.79,0.0,1.99
2015-08-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.56,29.39,14.3,68.01,18.47,8.3,12.88,0.0,1.53
2015-08-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.28,26.87,15.1,58.91,11.6,5.36,11.46,0.0,2.5
2015-08-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.62,30.53,14.8,60.27,16.59,7.44,12.54,0.45,3.94
2015-08-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.31,21.5,12.74,80.61,11.87,5.35,12.6,0.68,2.95
2015-08-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.39,24.64,13.63,78.33,14.83,6.68,12.9,0.16,3.17
2015-08-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.09,28.05,13.94,73.09,17.77,7.91,12.76,0.1,2.21
2015-08-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.98,30.61,13.38,59.85,19.38,8.48,10.56,0.03,1.92
2015-08-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.47,19.71,14.31,88.42,7.49,3.61,14.5,3.87,2.44
2015-08-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.51,21.18,14.28,87.47,5.53,2.81,14.25,9.61,2.37
2015-08-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.71,26.45,14.08,80.75,14.32,6.53,14.73,2.53,2.04
2015-08-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.78,24.25,14.74,79.89,2.51,1.34,14.95,7.15,2.54
2015-08-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.02,23.43,13.46,80.01,16.9,7.51,12.97,0.3,2.34
2015-08-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.44,27.85,12.43,74.96,20.93,9.31,12.7,0.06,1.7
2015-08-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.09,32.84,13.45,53.3,21.24,9.44,10.22,0.01,1.19
2015-08-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.88,33.24,15.55,49.0,22.01,9.82,11.34,0.02,1.64
2015-09-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.0,30.66,15.92,65.55,19.19,8.59,13.13,0.09,3.59
2015-09-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.82,23.16,13.85,79.19,11.02,5.2,12.8,0.34,3.54
2015-09-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.2,28.78,13.44,75.32,13.66,6.29,13.75,0.41,2.47
2015-09-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.37,26.24,14.24,81.47,5.77,2.88,14.66,3.78,2.54
2015-09-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.15,20.52,13.72,85.48,8.39,4.04,13.53,1.41,3.46
2015-09-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.77,25.8,13.31,80.16,8.05,3.84,14.77,1.0,1.92
2015-09-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.67,29.46,16.77,81.77,9.38,4.48,17.0,10.23,1.92
2015-09-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.54,27.4,17.0,80.06,2.72,1.45,17.64,9.17,3.35
2015-09-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.76,23.28,15.86,85.22,11.28,5.34,16.04,30.5,1.31
2015-09-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.01,27.94,13.9,78.48,12.44,5.79,15.5,11.39,2.34
2015-09-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.47,25.18,15.67,86.68,6.73,3.31,17.07,21.96,2.68
2015-09-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.69,17.08,12.68,90.24,6.67,3.31,13.07,6.56,2.91
2015-09-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.61,19.58,12.16,87.68,8.02,3.89,12.44,2.23,3.01
2015-09-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.05,22.38,12.2,85.58,16.69,7.56,13.34,0.63,2.97
2015-09-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.93,29.8,14.12,77.93,19.04,8.67,16.31,0.1,1.78
2015-09-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.38,32.39,18.16,63.35,22.97,10.38,16.24,0.0,3.12
2015-09-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.99,33.5,19.76,55.41,21.31,9.71,15.74,0.03,2.79
2015-09-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.62,34.49,19.69,53.17,22.39,10.23,15.36,0.26,2.23
2015-09-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.82,35.05,20.49,58.79,23.78,10.76,15.61,0.04,1.15
2015-09-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.67,33.43,17.86,65.51,22.53,10.13,15.39,0.13,1.16
2015-09-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.02,33.21,16.19,66.66,23.03,10.33,14.27,0.0,1.48
2015-09-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.39,33.43,15.37,58.36,24.64,10.96,12.75,0.01,1.38
2015-09-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.61,33.97,18.08,50.36,24.86,11.06,12.04,0.0,1.2
2015-09-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.76,36.05,18.5,46.66,24.35,10.62,12.4,0.0,2.02
2015-09-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.92,35.38,20.34,57.89,12.14,5.62,16.84,7.12,2.62
2015-09-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.51,28.58,18.44,83.37,7.26,3.57,18.18,9.6,2.31
2015-09-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.21,31.62,17.93,73.53,16.88,7.64,18.31,7.03,1.69
2015-09-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.69,27.24,17.83,78.66,9.94,4.77,17.48,4.77,2.63
2015-09-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.52,25.7,16.91,84.78,12.95,6.07,17.69,1.69,1.46
2015-09-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.86,29.21,17.7,80.05,12.02,5.55,17.74,3.45,2.13
2015-10-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.71,28.57,18.09,83.12,11.74,5.3,18.3,1.58,2.41
2015-10-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.98,31.55,18.05,76.44,19.21,8.81,18.8,5.74,1.43
2015-10-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.59,28.07,18.88,80.32,12.16,5.78,18.68,1.66,2.12
2015-10-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.95,23.84,15.52,85.82,7.6,3.75,16.37,0.68,2.81
2015-10-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.7,23.25,14.35,80.65,16.21,7.5,14.01,0.19,3.39
2015-10-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.14,28.13,13.69,76.69,17.5,8.06,14.28,0.07,3.05
2015-10-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.43,32.17,14.68,71.3,25.13,11.35,15.88,0.04,2.11
2015-10-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.7,34.92,17.01,60.27,24.51,11.12,15.8,0.02,1.74
2015-10-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.89,32.73,19.39,58.44,19.8,9.18,15.21,0.39,1.82
2015-10-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.32,30.03,19.09,73.48,12.4,6.0,17.47,1.24,2.02
2015-10-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.06,30.81,18.23,72.98,15.6,7.3,16.97,0.14,1.63
2015-10-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.5,29.73,17.8,73.12,19.7,9.03,16.64,0.85,1.7
2015-10-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.27,28.7,17.23,78.72,15.62,7.27,16.86,4.59,2.35
2015-10-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.72,34.14,17.63,68.72,20.31,9.33,16.92,0.25,2.37
2015-10-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,28.4,37.63,19.88,48.85,26.98,12.19,14.44,0.0,2.42
2015-10-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.67,36.94,19.74,58.9,21.78,9.76,16.38,0.11,2.24
2015-10-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.6,31.01,16.16,78.92,17.27,7.89,17.24,0.48,3.72
2015-10-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.7,23.13,14.83,79.01,10.51,4.98,13.71,2.02,4.05
2015-10-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.8,28.46,14.42,75.8,16.48,7.47,14.73,0.88,3.21
2015-10-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,26.07,37.87,16.14,63.31,23.56,10.62,16.38,0.35,1.98
2015-10-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,27.82,36.93,21.41,57.93,15.98,7.17,17.45,1.55,2.35
2015-10-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.02,31.24,21.12,72.12,7.89,3.81,19.16,21.56,2.2
2015-10-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.1,25.73,17.27,86.23,15.55,7.09,18.56,4.14,2.29
2015-10-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.9,23.94,16.32,84.8,12.66,5.97,16.09,1.72,3.53
2015-10-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.11,26.37,15.78,81.89,11.82,5.59,15.59,6.18,3.44
2015-10-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.76,29.72,16.19,80.02,17.87,8.33,17.64,3.42,2.03
2015-10-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.12,28.64,18.88,83.2,13.14,6.31,18.81,12.1,1.61
2015-10-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.14,26.29,18.3,85.12,11.47,5.63,18.3,2.39,2.18
2015-10-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.6,26.52,17.33,81.81,18.82,8.75,17.0,2.5,4.54
2015-10-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.46,30.9,16.72,72.97,26.94,12.3,16.4,0.18,3.16
2015-10-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.29,32.12,17.58,72.52,19.24,9.07,17.07,7.49,1.76
2015-11-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.76,25.46,17.58,82.85,8.2,4.19,17.5,19.33,2.52
2015-11-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.47,28.52,18.28,83.53,14.24,6.88,19.23,13.51,2.12
2015-11-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.77,28.22,19.21,85.78,11.06,5.5,20.06,2.98,1.98
2015-11-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.35,26.62,19.95,87.77,12.96,6.33,20.09,21.71,1.53
2015-11-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.32,26.33,19.01,86.3,12.02,5.97,19.77,6.78,1.48
2015-11-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.04,23.41,17.38,90.49,9.91,4.97,18.39,8.35,3.17
2015-11-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.78,25.03,16.86,87.43,9.41,4.74,17.48,4.11,3.2
2015-11-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.59,26.33,17.7,83.96,10.36,5.15,18.48,2.71,1.6
2015-11-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.78,28.11,19.01,84.91,17.96,8.46,19.85,5.14,1.42
2015-11-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.74,29.88,19.74,82.23,21.61,9.91,20.14,0.47,1.66
2015-11-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.84,30.74,19.46,77.98,21.2,9.87,20.31,2.07,1.28
2015-11-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.44,28.8,20.27,80.76,18.78,8.74,19.67,0.31,1.69
2015-11-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.71,30.94,19.53,79.05,15.42,7.21,20.36,11.49,1.24
2015-11-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.1,30.52,20.57,75.86,22.01,10.11,20.18,3.55,2.77
2015-11-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.33,27.11,18.79,87.37,16.02,7.6,20.0,5.44,2.12
2015-11-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.39,24.98,18.17,87.82,12.34,5.95,18.21,2.97,2.5
2015-11-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.24,28.07,18.32,86.07,17.14,8.03,19.57,18.0,1.87
2015-11-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.56,29.68,20.54,77.82,25.23,11.47,20.09,1.04,1.66
2015-11-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.82,30.0,21.1,79.67,19.41,9.0,20.84,11.34,1.88
2015-11-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.1,26.47,19.65,89.99,16.77,7.97,21.3,12.29,3.04
2015-11-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.87,24.61,16.87,86.05,11.39,5.56,17.32,4.26,3.54
2015-11-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.09,27.04,16.13,82.34,21.78,10.16,17.72,4.25,2.7
2015-11-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.0,26.96,18.34,88.88,5.88,3.06,18.98,3.17,2.7
2015-11-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.61,26.53,18.11,88.84,8.08,4.13,19.57,6.98,1.72
2015-11-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.57,27.43,18.46,86.53,10.84,5.31,19.02,1.85,2.07
2015-11-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.39,26.51,17.82,83.69,20.91,9.62,18.28,0.59,3.02
2015-11-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.73,28.17,17.46,80.38,23.39,10.63,17.78,0.17,2.94
2015-11-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.91,29.3,18.31,81.94,19.35,9.04,20.38,8.1,1.75
2015-11-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.01,27.75,19.95,85.69,10.62,5.29,20.28,14.23,2.4
2015-11-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.31,21.71,16.54,89.72,9.66,4.83,17.53,9.03,3.7
2015-12-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.23,26.21,16.42,86.01,13.06,6.42,17.66,1.87,3.0
2015-12-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.43,26.27,17.8,86.92,15.07,7.14,19.01,1.6,2.32
2015-12-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.77,24.42,18.69,89.61,11.52,5.63,18.93,2.1,2.68
2015-12-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.71,27.17,17.95,85.87,16.8,7.95,19.05,3.46,1.61
2015-12-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.98,26.83,18.98,83.69,19.85,9.17,19.88,9.69,1.5
2015-12-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.39,27.15,19.16,85.31,13.74,6.58,19.58,23.6,0.92
2015-12-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.42,24.87,18.05,88.31,12.79,6.19,18.31,10.77,2.4
2015-12-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.7,25.64,17.6,88.06,17.72,8.33,18.55,1.79,2.8
2015-12-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.62,27.14,17.86,84.5,15.08,7.25,19.71,0.66,1.2
2015-12-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.46,26.64,21.12,84.61,15.14,7.36,20.59,2.02,3.67
2015-12-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.68,27.32,19.75,84.09,19.08,8.88,19.64,0.91,2.17
2015-12-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.24,27.42,19.43,86.19,16.99,7.95,20.65,16.39,0.65
2015-12-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.9,27.96,20.34,83.54,23.63,10.98,20.76,6.63,1.94
2015-12-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.35,30.92,20.39,75.17,23.87,11.04,20.27,1.85,2.43
2015-12-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.5,30.35,21.42,77.21,23.57,11.01,20.94,2.37,2.38
2015-12-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.34,23.11,18.94,91.5,11.81,5.77,19.88,4.39,2.72
2015-12-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.23,29.61,18.48,83.54,20.3,9.53,19.95,3.18,1.62
2015-12-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.76,31.11,20.64,75.75,27.46,12.62,20.78,3.04,1.75
2015-12-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.92,29.17,21.33,80.54,21.84,10.23,21.11,3.19,1.85
2015-12-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.7,26.61,20.41,87.18,17.05,8.1,20.29,16.92,1.69
2015-12-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.01,28.37,19.87,86.84,17.67,8.42,20.49,9.34,1.91
2015-12-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.56,29.88,20.53,81.54,24.57,11.42,20.81,20.81,1.42
2015-12-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.49,29.88,21.18,82.8,27.63,12.91,21.15,15.1,1.74
2015-12-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.33,30.09,21.72,79.11,20.7,9.81,21.25,0.64,1.26
2015-12-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.36,29.75,20.71,81.1,16.22,7.87,20.66,1.79,1.63
2015-12-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.12,28.59,20.79,81.87,21.31,10.0,20.62,4.97,1.12
2015-12-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.92,28.1,20.65,85.49,17.42,8.29,21.16,2.82,2.9
2015-12-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.33,26.42,21.36,86.24,10.92,5.46,20.79,7.9,3.17
2015-12-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.06,26.87,20.24,85.09,11.83,5.9,20.26,12.95,2.86
2015-12-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.86,26.52,20.14,82.23,9.82,4.95,19.51,0.89,4.43
2015-12-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.84,27.54,20.43,82.3,21.99,10.33,20.46,1.2,4.12
2016-01-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.61,26.67,21.53,88.12,18.78,8.91,21.45,4.63,2.4
2016-01-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.08,25.64,19.9,90.98,12.0,6.0,20.49,19.48,2.26
2016-01-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.64,26.04,18.48,87.46,11.44,5.73,19.34,3.74,3.6
2016-01-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.26,27.29,17.88,84.18,19.97,9.28,18.25,0.55,3.54
2016-01-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.73,27.48,17.3,80.78,27.67,12.5,18.0,0.03,3.23
2016-01-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.76,29.31,17.99,80.07,26.45,11.99,18.78,0.03,2.39
2016-01-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.11,29.72,17.56,79.89,27.43,12.5,19.02,0.0,1.67
2016-01-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.2,29.88,19.74,81.48,26.39,12.21,20.49,0.64,1.65
2016-01-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.15,29.09,21.07,86.64,18.03,8.51,21.59,15.07,1.5
2016-01-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.74,26.67,21.35,88.47,13.28,6.57,21.65,9.22,2.03
2016-01-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.59,26.52,21.66,86.31,7.68,3.97,21.08,9.43,4.11
2016-01-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.07,27.68,21.41,86.42,12.55,6.25,21.55,10.39,3.07
2016-01-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.26,28.71,21.71,88.11,15.54,7.44,22.02,8.42,2.26
2016-01-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.51,24.71,21.31,94.45,11.76,5.8,21.56,37.06,4.11
2016-01-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.27,25.75,19.87,91.46,9.64,4.93,20.75,15.05,2.92
2016-01-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.58,24.55,17.1,85.86,17.86,8.37,17.98,1.78,3.8
2016-01-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.61,24.72,16.07,79.84,26.91,12.22,15.8,0.12,3.77
2016-01-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.8,24.34,16.98,86.77,13.54,6.53,17.41,0.99,3.69
2016-01-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.08,24.16,17.49,89.44,12.86,6.3,18.21,2.2,3.81
2016-01-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.2,25.4,18.68,89.12,12.92,6.31,19.22,3.67,4.31
2016-01-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.59,24.29,17.61,85.15,26.94,12.26,17.83,0.15,4.3
2016-01-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.78,24.66,16.28,83.64,19.43,9.01,16.71,0.23,3.44
2016-01-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.9,26.44,16.71,84.43,19.74,9.05,17.91,0.87,2.08
2016-01-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.35,26.54,17.0,87.46,16.86,7.91,19.0,3.63,1.46
2016-01-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.63,29.37,19.72,78.16,26.18,12.03,20.27,4.21,1.31
2016-01-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.85,31.05,20.78,74.35,27.79,12.89,20.63,0.93,2.38
